Feature ID	WT_01	WT_02	Mu_01	Mu_02
AT5G54450	0.022037462	0	0	0
AT5G54460	0	0	0	0
AT5G54470	5.092694928	1.94158763	1.724448763	1.942576521
AT5G54480	0	0	0	0
AT5G54490	11.11195186	4.53129045	5.737275872	3.315263249
AT5G54500	102.7296578	73.75525584	83.97303536	73.39713494
AT5G54510	0.313192648	0.158683171	0.76255618	0.458625531
AT5G54520	3.297473841	2.708874728	2.682132064	2.542532717
AT5G54530	3.88109753	3.830222871	3.008453902	1.994957244
AT5G54531	0	0	0	0
AT5G54540	123.3428451	88.53647704	101.97346	98.3370397
AT5G54550	0.031545867	0	0	0.061592505
AT5G54560	0.022525827	0.041682283	0.027422751	0.098957487
AT5G54569	0	0	0	0
AT5G54570	0.250326653	0.383668824	0.57255226	0.555405052
AT5G54580	23.45511616	26.08420342	16.97543817	15.18648683
AT5G54585	4.678583323	2.762107882	11.39133582	12.28306424
AT5G54590	4.174588013	4.179320962	5.142506834	5.230889336
AT5G54600	262.7442166	372.9335473	315.1157961	339.5255268
AT5G54610	56.92582775	50.01782859	57.71914684	53.86814588
AT5G54620	0.32000231	0.081274019	0.458315429	0.165387282
AT5G54630	17.57248313	15.89759624	22.28827216	26.96852278
AT5G54640	28.16965728	15.27222647	25.43712288	25.25753042
AT5G54650	3.291338133	3.545501623	3.888612466	4.045379752
AT5G54660	9.619226535	10.7235851	8.458530324	8.546544824
AT5G54670	1.402631972	2.558307087	1.288521092	1.839736625
AT5G54680	82.33725096	67.7191331	70.55019981	63.95158524
AT5G54690	0.30332992	0.557307561	0.408555468	0.415830881
AT5G54700	0.295856361	0.583956363	0.185231849	0.049513033
AT5G54710	25.30642392	16.01964052	10.61796444	8.495720435
AT5G54720	10.71138856	7.932221253	5.703750691	4.589661374
AT5G54730	6.412200152	5.251843306	6.487084996	5.754622254
AT5G54740	0	0	0	0
AT5G54745	0	0	0	0
AT5G54750	26.40525244	21.15978416	21.91251186	21.39717245
AT5G54760	202.3201524	158.4255952	152.2330078	142.640049
AT5G54770	3252.283779	2806.228973	1934.938501	2262.498021
AT5G54780	4.732919899	4.481803209	4.682016049	3.553661813
AT5G54790	0	0	0	0
AT5G54800	24.44681363	25.06375974	24.14481745	24.51033556
AT5G54810	170.8266886	232.4362743	107.3139406	87.95159085
AT5G54820	0	0	0	0
AT5G54830	7.713044863	6.568800816	7.017487339	7.142452299
AT5G54840	8.690886254	3.782725067	4.846685663	3.225052004
AT5G54850	3.891723823	3.223210581	3.549128545	3.544173011
AT5G54855	27.44490396	23.09930256	22.39926542	21.37398338
AT5G54860	16.06001181	15.81767252	15.65097457	10.41691383
AT5G54865	0	0	0	0
AT5G54870	19.02981829	17.30648387	19.20141056	18.04984571
AT5G54880	3.965341444	3.360387354	2.644561	2.524639786
AT5G54890	6.085141663	4.786239275	5.413967046	5.038294642
AT5G54900	31.31874233	33.74728012	27.32377335	25.48438938
AT5G54910	5.081081414	5.712940437	3.60565065	3.6321346
AT5G54920	5.976761663	5.391025717	4.897648503	4.931294561
AT5G54930	12.02876214	10.89138204	11.28813045	10.57791283
AT5G54940	543.9080966	277.6227613	331.6370445	264.4091587
AT5G54950	0.27106078	0	0.131994844	0
AT5G54960	173.2607442	148.8776645	114.4729257	97.34049825
AT5G54970	11.84608868	30.82663928	17.65876961	16.47793722
AT5G54980	14.34829996	10.25952555	10.47231817	11.02217392
AT5G54990	0.017911505	0	0	0
AT5G55000	11.00583663	7.411004795	8.82305958	8.191948789
AT5G55010	1.441550511	0.455978913	0.809968358	0.757774457
AT5G55020	0	0	0	0
AT5G55040	12.10426586	9.863013379	12.21039833	12.24480059
AT5G55050	4.619872287	3.815776603	2.749175523	2.538382121
AT5G55045	0	0	0	0
AT5G55055	0	0	0	0
AT5G55056	0	0	0	0
AT5G55060	7.505889322	6.503217792	8.535340354	7.992252059
AT5G55070	55.68345435	64.49705336	39.16738883	35.79517179
AT5G55080	0	0.044984467	0	0
AT5G55090	0.054332896	0.067025854	0.154336955	0.132604502
AT5G55100	17.16779529	13.82311668	17.5776862	16.32389295
AT5G55110	0	0	0	0
AT5G55120	12.49063695	16.88606222	9.556243545	7.682301038
AT5G55125	14.71252788	17.22134645	11.04064012	12.236511
AT5G55130	14.70492477	12.36255307	13.73056669	11.43415294
AT5G55131	0	0	0	0
AT5G55132	0	0	0	0
AT5G55135	0	0	0	0
AT5G55140	24.37864572	25.46626507	16.91809771	17.19662743
AT5G55150	0.03378874	0	0	0.032985829
AT5G55160	96.38152476	72.99357954	79.25421216	66.22575897
AT5G55170	2.41695862	1.83911495	4.564821674	3.440055471
AT5G55180	0.875071451	1.689653615	0.833716651	0.802277921
AT5G55190	82.05749062	82.4561868	67.19737491	60.58587205
AT5G55200	8.628622895	10.75325834	6.732373654	6.375121349
AT5G55210	30.04046852	21.3636725	19.75318182	20.02186131
AT5G55220	60.63625294	95.06611408	56.66456006	68.33175995
AT5G55230	40.60513699	35.31444397	47.78524246	52.38449154
AT5G55240	0	0	0	0
AT5G55250	0.499565942	0.852509381	0.243266947	0.390155937
AT5G55260	13.64899847	10.51114603	13.20189302	11.39506303
AT5G55270	0.009727061	0.02399889	0.189466283	0
AT5G55280	41.65946033	66.34945547	37.22176021	39.81108151
AT5G55290	48.07221861	37.94757844	38.84848237	34.88168135
AT5G55300	16.26364679	13.27703306	15.64777581	15.30852301
AT5G55310	14.18165615	12.25658834	12.60361455	12.14464473
AT5G55320	0	0	0	0
AT5G55330	0	0	0	0
AT5G55340	0.042243238	0.078167814	0.051426562	0
AT5G55350	0.01175119	0	0	0
AT5G55360	0	0	0	0
AT5G55370	0.011819511	0.014580721	0.028777946	0
AT5G55380	1.597664126	1.439820474	1.793576992	1.905261492
AT5G55390	14.73296186	11.6971763	12.01763762	11.21712635
AT5G55400	7.284521517	11.02065958	8.985802813	7.710979638
AT5G55410	0.192595817	0.237589013	0.039077421	0.047004807
AT5G55430	0.154891874	0	0.141423047	0
AT5G55440	0.127154349	0.056021237	0.088455219	0.026599891
AT5G55450	213.7735492	169.4855135	112.4943892	47.30970258
AT5G55460	91.93566352	29.74193708	45.47634845	19.32705444
AT5G55470	1.717252334	1.36646663	1.260724527	1.766026906
AT5G55480	2.360704086	5.716957715	6.183073	6.014354201
AT5G55490	0.898258806	0.664863108	0.784326902	0.54429131
AT5G55500	12.54368553	9.800982449	13.05587139	11.61673801
AT5G55505	0	0	0	0
AT5G55507	0	0	0	0
AT5G55508	0	0	0	0
AT5G55510	13.18165678	19.42048268	12.08386958	12.54353651
AT5G55520	0.167092262	0.515318635	0.41813435	0.462178159
AT5G55530	15.01360217	9.663480267	12.08951165	13.37484383
AT5G55540	5.057388408	5.921637607	6.873378714	7.472762263
AT5G55550	8.189981156	6.336706537	8.546069174	7.439296684
AT5G55560	6.923835137	3.586152998	3.825937495	2.847537555
AT5G55565	0	0	0	0
AT5G55570	1.117851734	1.602071464	0.520330077	0.577741018
AT5G55580	9.974862062	12.32590951	7.147949019	8.795285015
AT5G55590	0.093684601	0.069342415	0.091240675	0.109750086
AT5G55600	15.81173896	10.94772901	13.29551776	12.76318747
AT5G55610	21.55274432	20.68154326	19.7864446	17.94254487
AT5G55620	58.19542718	56.33563865	35.77543169	48.7932821
AT5G55630	15.08571758	13.24807265	15.31760506	17.72369219
AT5G55640	14.28925346	10.27922834	11.40696179	10.78080062
AT5G55650	0	0	0	0
AT5G55660	24.83079571	21.2682744	23.81154329	24.7288467
AT5G55670	9.878181285	8.922317053	9.351338792	9.560435399
AT5G55680	0.077816492	0.143993341	0	0.170926569
AT5G55690	0	0	0	0
AT5G55700	8.743939713	6.901056732	6.277322073	7.087743709
AT5G55710	78.59885963	88.18148477	72.03793614	77.59380767
AT5G55720	0	0.021374012	0	0
AT5G55730	6.669544522	15.66030698	12.40129784	11.1195839
AT5G55740	8.0486459	9.904783829	6.492526151	7.523031611
AT5G55750	0	0.026632397	0	0
AT5G55760	3.534450712	3.30709981	2.679594569	2.933926386
AT5G55770	0	0	0	0
AT5G55780	0	0	0	0.017358432
AT5G55790	12.85707212	10.64156193	12.57518442	11.96152344
AT5G55800	0	0	0	0
AT5G55810	5.52883278	3.957851708	4.02862674	3.811704907
AT5G55820	0.182487553	0.565543633	0.541850754	0.508382582
AT5G55830	0.072439724	0.158103241	0.16280771	0.228474711
AT5G55835	0	0	0	0
AT5G55840	1.811250829	1.857103991	1.865214379	1.747919729
AT5G55850	77.24806476	59.29110519	71.49490337	58.42968161
AT5G55855	0	0	0	0
AT5G55856	0	0	0	0
AT5G55860	13.94168021	9.519598647	12.18506469	9.231142403
AT5G55870	0	0	0	0
AT5G55880	0	0	0	0
AT5G55890	0	0	0.026974423	0
AT5G55893	0	0.037571296	0	0
AT5G55900	2.263412382	1.634693634	1.963890891	1.952507348
AT5G55910	37.40835658	25.6933629	32.84849885	33.09411531
AT5G55920	12.92795364	21.47983634	7.487312902	7.665826037
AT5G55930	3.196498664	2.016979065	1.579725522	1.17812047
AT5G55940	27.70611628	23.95403372	25.58273496	22.00494504
AT5G55950	2.807588399	2.243187856	1.611564951	2.279326695
AT5G55960	25.4782584	28.70916284	23.92338417	28.26032993
AT5G55970	7.162623514	2.560904826	4.222509465	3.021027735
AT5G55980	0	0	0	0
AT5G55990	56.60644721	42.49811159	48.39041731	46.8092271
AT5G56000	13.80599811	17.2502913	12.49741418	12.26471305
AT5G56010	83.93431168	127.7499354	90.86153507	84.49535912
AT5G56020	11.09205804	7.7050323	8.563117745	7.647686556
AT5G56030	80.84803743	140.9083193	70.17159536	66.02862907
AT5G56040	7.856499063	8.624821085	9.279402893	9.304721127
AT5G56050	0.601966147	0.351755162	0.822824999	0.154647848
AT5G56060	0.036795581	0.090783132	0.04479463	0.05388183
AT5G56070	0	0	0	0
AT5G56075	0	0	0	0
AT5G56080	0	0	0	0
AT5G56090	4.198290218	5.056594064	2.762682773	2.845430498
AT5G56100	3.102092755	3.236233385	4.662298243	3.981757238
AT5G56110	0	0	0	0
AT5G56120	0.575858738	1.110788116	0.866747256	0.889258314
AT5G56130	12.67550409	12.43718024	11.18157758	11.65087962
AT5G56140	69.33051496	47.753428	53.52745439	52.50294451
AT5G56150	46.14622777	39.15067304	39.37730534	31.87432374
AT5G56160	2.961750374	1.833697035	1.924799294	1.663081973
AT5G56170	36.15706942	40.21292235	47.27150973	42.7282908
AT5G56180	16.9289778	10.65332552	13.1722127	11.06153882
AT5G56190	18.87132963	13.79614248	18.78402229	15.64395002
AT5G56200	0.016461181	0	0.020039703	0
AT5G56210	11.33342452	7.538669337	8.447274795	8.66352063
AT5G56220	0.856946906	0.606159528	0.736967665	0.72529492
AT5G56230	1.353060019	0.921771942	2.802705081	2.010934107
AT5G56240	11.64203748	8.243231694	11.00890779	9.906389334
AT5G56250	10.89725534	9.22467218	10.33731959	10.01472115
AT5G56260	58.50818837	51.15786322	48.72603332	39.2854387
AT5G56270	9.180997179	5.560726403	6.124456958	5.285772812
AT5G56280	20.74801131	20.82722485	21.01060547	20.17778454
AT5G56290	18.83040451	15.72666757	17.53701788	17.06246554
AT5G56300	0.042471222	0.041914496	0	0
AT5G56310	1.159435537	0.875691802	1.037010895	0.866237948
AT5G56320	0.081115445	0.212638546	0.123436574	0.148477361
AT5G56325	0	0	0	0
AT5G56330	0	0	0	0
AT5G56340	9.041990784	9.028382481	11.20745209	11.01206183
AT5G56350	42.79054092	39.12147235	37.19097901	33.79508038
AT5G56360	22.10210532	22.69836499	22.06457443	20.94091685
AT5G56365	0	0	0	0
AT5G56368	0	0.053359235	0	0
AT5G56369	0	0	0	0
AT5G56370	0.785261916	0.977936382	0.637314159	0.963728222
AT5G56380	9.139216611	6.163865894	6.32611831	6.580672915
AT5G56390	0.379105986	0.327369476	0.461520432	0.360844979
AT5G56400	0	0	0	0
AT5G56410	0	0	0	0
AT5G56420	4.287070074	2.437429421	3.56812122	3.096192277
AT5G56430	0.011262913	0	0	0
AT5G56440	0	0	0	0
AT5G56450	2.370473615	2.323907974	2.656459931	2.873524209
AT5G56452	0	0	0	0
AT5G56460	1.417048952	1.602417923	1.877318462	1.912313997
AT5G56470	0	0	0	0
AT5G56480	0	0	0	0
AT5G56490	0.081227981	0.225459052	0.263696691	0.019824447
AT5G56500	7.331040278	7.32289388	5.9498311	4.327388712
AT5G56510	0	0	0.016582267	0
AT5G56520	13.42059143	8.113121016	12.46000187	11.46648002
AT5G56530	2.550953421	2.670564616	3.467690169	3.262772663
AT5G56540	0.297505734	0.367007418	0.845088938	0.363045254
AT5G56550	3.086663264	1.753570404	2.472156477	1.982444671
AT5G56560	0	0	0	0
AT5G56570	0	0	0	0
AT5G56580	0.344676973	0.885830306	0.699344736	0.420608159
AT5G56590	2.451440801	3.358336567	2.944142841	3.309179121
AT5G56600	40.25252581	39.20115856	28.00176325	30.15633043
AT5G56610	8.961873054	7.868623014	10.89389757	8.852913999
AT5G56620	0	0.025921282	0	0
AT5G56630	40.24901061	30.70170411	22.7662576	22.71763522
AT5G56640	0	0	0	0
AT5G56650	22.254984	17.69720275	19.4973715	18.22862192
AT5G56660	17.66285723	13.29975659	16.22907261	13.73482745
AT5G56670	117.7470726	174.9329145	94.53077521	82.772464
AT5G56680	30.80291139	37.40927	25.23517489	24.75493214
AT5G56690	0	0	0	0
AT5G56700	0.449830711	0.451677225	0.101882812	0.091913344
AT5G56710	156.6382417	232.1903316	128.2539006	119.4325428
AT5G56720	0.490301116	0.826126502	1.135543875	0.770510162
AT5G56730	5.854572956	5.267342618	5.430822326	4.989615061
AT5G56740	8.976502234	9.978552625	8.209010298	8.134259009
AT5G56745	0	0	0	0
AT5G56750	8.722216053	7.059865296	11.16757743	9.126659285
AT5G56760	55.39551833	63.55801597	43.73560489	40.70008224
AT5G56770	0	0	0	0
AT5G56780	2.18177184	2.835138144	2.552096355	2.023809748
AT5G56790	3.539328654	3.689944008	4.361294593	4.651912347
AT5G56795	0.356658921	0.087995931	0.173677426	0
AT5G56800	0	0	0	0
AT5G56810	0.680760445	0.598210868	0.40869963	0.245804952
AT5G56820	0	0	0	0
AT5G56840	5.975408689	4.873620772	0.721429307	0.650835783
AT5G56850	23.3834603	20.99181604	21.52349984	22.80817843
AT5G56860	9.319127765	8.501099118	6.318525513	6.62101077
AT5G56865	0	0	0	0
AT5G56870	2.510724849	2.772504879	5.531438589	3.626621844
AT5G56880	0	0.098348393	0	0
AT5G56890	8.615549224	10.33796565	8.984456093	9.629687804
AT5G56900	12.94972601	10.23162113	11.67220948	10.41265134
AT5G56910	11.37251834	8.907495048	7.785742359	7.779146418
AT5G56920	0	0	0	0
AT5G56930	4.896644735	4.08478376	4.358678648	4.180609748
AT5G56940	24.51539174	28.55183692	17.51897854	17.71130547
AT5G56950	27.45226974	34.02907849	24.40828561	24.57079754
AT5G56960	0.531093391	0.204067651	0.169586523	0.050997363
AT5G56970	0.05353238	0.018868093	0.018619962	0.022397275
AT5G56975	0	0	0	0
AT5G56980	5.823813388	5.510407828	5.804042656	5.026659527
AT5G56990	4.876331243	3.595675167	3.329767996	3.560228155
AT5G57000	7.549637425	6.342108556	6.755971642	5.898940386
AT5G57010	1.361384904	0.346012041	0.333133369	0.0601071
AT5G57015	10.65535146	10.94625046	9.650252733	10.7980815
AT5G57020	26.9413928	27.11139274	27.6958948	25.15194404
AT5G57030	35.18070379	42.93476795	33.07683445	39.84207719
AT5G57035	15.51592858	12.29159792	16.97400306	15.36076188
AT5G57040	129.6699992	92.13633844	124.3832942	139.8242863
AT5G57050	9.067706001	5.748489566	9.590399015	8.737789217
AT5G57060	14.50621976	12.2362693	12.7280742	9.945046247
AT5G57070	3.68930618	4.121825189	3.585241855	3.105040951
AT5G57080	2.904222641	1.751538047	1.885640623	1.323098258
AT5G57090	0	0	0	0
AT5G57100	3.163638392	2.851333763	3.950991545	3.853921198
AT5G57110	93.38973976	67.1268761	63.45781512	79.62911207
AT5G57120	26.33539505	27.08063212	18.58126962	17.66083069
AT5G57123	0.915246153	0.205283822	0.648269355	0.146208675
AT5G57130	1.181858399	2.498754229	2.811035523	3.171211983
AT5G57140	5.036484167	4.222953096	4.263220553	4.724741199
AT5G57150	12.45692374	9.187599402	7.173570586	5.530504817
AT5G57160	5.922292596	4.799870266	5.744971574	5.01577295
AT5G57170	15.52832233	13.89118739	12.95374928	13.13245399
AT5G57180	12.90786066	16.69803809	10.10348649	11.81356445
AT5G57181	0	0	0	0
AT5G57190	1.323339185	1.569399121	1.338626951	0.842538985
AT5G57200	0	0	0	0
AT5G57210	6.475457814	5.136536052	5.974368551	6.562053535
AT5G57220	4.233456521	6.672165037	3.964441762	2.259940902
AT5G57230	7.473756762	5.936291949	6.008435799	4.181525853
AT5G57240	0.130007208	0.056604279	0.148959698	0.268767295
AT5G57250	4.0318017	4.414044194	4.152522344	4.39552777
AT5G57260	0	0	0	0
AT5G57270	13.10692095	11.35134299	11.64776909	11.9019274
AT5G57280	8.656457163	11.16412887	6.040893043	5.537806419
AT5G57290	91.23070626	122.0742063	81.85186663	72.41556472
AT5G57300	11.30455775	12.08681382	8.632872813	8.217497095
AT5G57310	0.236849225	0.292180663	0.09611275	0.231221055
AT5G57320	0.510877794	0.348968286	0.627078307	0.581174001
AT5G57330	62.42272224	49.91426313	39.88941915	36.77363046
AT5G57340	7.356518545	3.066408412	8.473031444	6.534603187
AT5G57345	161.3951288	185.531508	160.3276307	175.4294782
AT5G57350	47.9137319	54.31209217	63.07090871	65.43430421
AT5G57360	21.37478	16.54945575	20.00281756	20.37197176
AT5G57370	12.29378025	13.52183925	12.54015972	10.4428395
AT5G57380	0.181236046	0.047425092	0.040115497	0.032168981
AT5G57390	0.967157694	1.531441604	1.265276015	1.078051066
AT5G57391	0	0	0	0
AT5G57400	0	0	0	0
AT5G57410	1.821645026	3.433733679	4.32886315	4.118676835
AT5G57420	0	0	0	0
AT5G57440	18.41932701	17.99620713	19.33152827	18.53379371
AT5G57450	0.334872618	0.712603971	0.366903992	0.343260907
AT5G57460	17.21878553	16.99956213	21.09641724	22.82002314
AT5G57480	1.115979602	0.616140412	1.026063563	0.479972305
AT5G57490	27.03940662	27.72358802	23.60384347	23.66932272
AT5G57500	0.749348914	0.718983815	0.380104605	0.487694921
AT5G57510	0.496599902	0.076576611	0	0
AT5G57520	0	0.020899034	0.082496777	0.049616185
AT5G57530	0	0	0	0
AT5G57535	0	0	0	0
AT5G57540	0	0	0	0
AT5G57550	0.645017153	1.094091047	19.07007655	13.76322041
AT5G57560	1.484743036	1.789332982	4.977614537	3.47870778
AT5G57565	9.887557992	6.45970127	11.34955663	9.802955275
AT5G57567	0.144637175	0.237902042	0.117386719	0.141200209
AT5G57570	0.385846722	0.491340543	0.363659263	0.437432485
AT5G57580	36.81871805	29.96478354	37.11744893	32.90568198
AT5G57590	1.375100473	1.549815969	1.579488859	1.712594599
AT5G57610	9.146715551	7.687975201	8.965250394	8.433977351
AT5G57620	0	0	0	0
AT5G57625	0	0	0	0
AT5G57630	125.376968	79.19682915	94.84825003	81.80295208
AT5G57640	0.969273067	0.636676439	0.643628107	0.368665149
AT5G57650	0.08297779	0	0.202032924	0
AT5G57655	65.84355564	36.80055324	66.31021354	50.61589539
AT5G57660	92.5143457	64.69188931	103.1502502	83.30547049
AT5G57670	0.031534992	0.147827703	0.230342604	0.295542113
AT5G57685	3.204729012	2.734290219	4.949806634	4.258722518
AT5G57690	0.016663573	0.010278213	0	0
AT5G57700	10.87718258	10.7603229	16.22436619	15.8517349
AT5G57710	51.09338395	41.15258437	45.06531343	44.50726342
AT5G57720	0	0	0	0
AT5G57730	0	0	0	0
AT5G57735	0	0	0	0
AT5G57740	3.753149259	2.429372448	4.170588416	3.466919809
AT5G57747	0	0	0	0
AT5G57750	0	0	0	0
AT5G57760	3.904157525	2.176825191	2.953772494	1.614993353
AT5G57770	0.058123993	0.061459377	0.363906819	0
AT5G57780	3.685208355	3.17477453	3.893106342	3.344911326
AT5G57785	0.023145607	0.028552759	0.507190813	0.338934089
AT5G57790	1.699186978	1.507938794	1.583093806	1.726516277
AT5G57800	10.90425778	11.21773814	13.42924729	15.56745021
AT5G57810	0.010097463	0.074738266	0	0.02957256
AT5G57815	89.1945287	53.31919044	56.92735098	47.01523274
AT5G57820	0.036574918	0.045119353	0.044525997	0
AT5G57830	2.465407941	2.584095339	2.812469635	2.524639786
AT5G57840	1.485216449	0.896601024	0.961749994	1.018031561
AT5G57850	44.26084425	38.55672857	38.99150004	36.62996129
AT5G57860	16.49450389	11.45547951	11.97589369	11.46634052
AT5G57870	47.9841024	52.69618992	41.42524738	40.40117333
AT5G57880	16.05818849	10.29499731	13.05248212	10.23729683
AT5G57885	0	0	0	0
AT5G57887	14.96470714	4.039162925	5.501864463	16.20732838
AT5G57890	6.806771815	10.37189178	8.24673141	7.942133561
AT5G57900	13.96348182	11.43915838	15.77256324	11.38969042
AT5G57910	6.298717443	5.015768045	6.376022105	4.601690891
AT5G57920	0.016824462	0.041509805	0.163855668	0.098548008
AT5G57930	104.8049455	90.61241077	79.13968295	85.42014129
AT5G57940	15.4006898	14.81295641	16.02726234	14.01257376
AT5G57950	10.47785444	8.622105269	8.404771665	7.46624347
AT5G57960	13.60096059	11.21054133	11.01874286	11.27928087
AT5G57970	2.810782434	3.112268495	3.062116402	2.529500893
AT5G57980	0.019269724	0.047542825	0.093835197	0.056435471
AT5G57990	21.21418611	26.95086157	17.71041156	17.75679326
AT5G58000	4.309193492	3.304468445	3.780883489	4.115837802
AT5G58003	7.648097566	5.447995002	6.436340202	5.628485516
AT5G58005	21.83788057	19.86393499	14.18617038	13.25232287
AT5G58010	0	0	0	0
AT5G58020	26.25426075	23.19269849	24.20489218	23.86090846
AT5G58030	32.57764543	31.04185858	29.14715857	25.99089303
AT5G58040	14.62543965	13.02638788	15.21785211	13.90216592
AT5G58050	0	0.005789651	0.011427026	0.027490306
AT5G58060	58.07629489	56.25831967	55.08745473	53.9534197
AT5G58070	214.7030442	160.6741245	169.4088749	166.9451839
